,CJWR,ES,FW_LFH,Image-name,LF_FH,MEH,PAR,WHR
43,1.1667706913330682,19.024947145667525,1.4212336332128193,img_3006.bmp,0.4302041912006899,14.518105600332794,0.05094284925001568,2.049685508192069
44,1.2756008441431657,18.991074273878098,1.3194057797244363,img_4188.bmp,0.43787299144981434,15.020101440885078,0.04646847487957092,2.001187913090112
45,1.2094607924640488,17.504098085339287,1.2539384897597772,img_1988.bmp,0.45181007194932743,13.744873629015734,0.04930467199795666,1.9823945649521124
46,1.1992221955248121,16.993521194257113,1.263226423579683,img_3401.bmp,0.392506054455868,13.444761686132063,0.05387984062778648,2.0209103793903376
47,1.2129929565984656,16.060093251126503,1.355815361366601,img_1224.bmp,0.35561807907580567,11.764991567918116,0.05724567896840776,1.9490178206822872
48,1.271359414157717,14.999022499358798,1.3928177936291595,img_111.bmp,0.3350125982045758,13.930988038108566,0.06130215824344765,2.1337212419635434
49,1.333866589915641,37.551412706213156,1.303448275862069,img_2985.bmp,0.4566407367062096,27.813096118271385,0.02905792561122639,1.8800328709944978
50,1.23486271298969,49.19322196202838,1.7228734284440068,img_3985.bmp,0.26750902652147207,57.4914897433525,0.01394982283292313,1.8202114635135758
51,1.2600035341612108,17.333986727201193,2.156044080508909,img_2031.bmp,0.3183116808922875,11.492822388788111,0.060324828714576624,2.1146060082008717
52,1.1987027968888937,51.53162006160924,1.1459776377520239,img_1250.bmp,0.4431969172262602,43.00058267490804,0.01623888025249268,1.7897425848141166
53,1.2762787620523437,25.5,1.2644677158731978,img_4197.bmp,0.4768320025845059,20.87079534192372,0.03938780180089198,2.0385187681873655
54,1.1717287534127665,35.17393694518025,1.214767080462259,img_3867.bmp,0.3681781940639471,30.707715381626254,0.024727193645631883,1.8206432744806078
55,1.2447595827343205,41.54816188399708,1.313631709359994,img_3089.bmp,0.4138453933516508,27.676098284653573,0.02602899474008865,1.787557590062209
56,1.1723584491518084,19.163269343030827,1.5733726650764837,img_356.bmp,0.4359227452106947,12.57139382513062,0.047584782984518514,2.158233201998113
57,1.221910034747496,28.038842074272832,1.2397360896217415,img_1487.bmp,0.5747617683329711,17.74389002478534,0.028839959456575835,2.0193192859682805
58,,,,img_2584.bmp,,,,
59,1.1448111021496197,26.800005319863615,1.5871824784336597,img_2418.bmp,0.32519580009212573,21.934452540998127,0.02991202566548216,1.9084474192388727
60,1.1285321139457574,45.543855042418386,1.2184724324280405,img_3732.bmp,0.419805029944693,34.307889430305515,0.0191067735404319,1.973323414529329
61,1.200581297567627,80.89674837723629,1.6198606658215544,img_4174.bmp,0.42204154711278663,66.70499365989413,0.009949108329639921,2.1485919741511674
62,1.1837392544397782,31.81735222223762,1.405022952478902,img_1388.bmp,0.36685694703569677,24.18551195967458,0.030326956664158727,1.8620207704366394
63,1.245207062034996,47.17089376413546,1.5555255901696459,img_1084.bmp,0.3943578619262982,33.48669767296774,0.01998945321208672,1.9165100681475955
64,1.25256656214379,11.671146702713623,1.4550717260020727,img_1184.bmp,0.4906619066182677,8.530067878513862,0.07097877793490028,2.0345428564280295
65,1.1193437260579908,16.102538109746817,1.365091227746854,img_2471.bmp,0.3158994085747903,13.83606814709198,0.05385603746825346,1.9894605893301778
66,1.2007446114824265,36.53075635346865,1.464871350979995,img_1700.bmp,0.291827780870109,29.69904757866621,0.024265078864563163,2.2750339848675205
67,1.1909219577434715,60.01320909554984,1.3680751972405578,img_2246.bmp,0.5090356146108035,45.13322791559788,0.01470483453411566,2.340155428179312
68,1.2872049377329695,10.483351810813545,1.4090909090909092,img_448.bmp,0.5114896104728048,6.593451251035958,0.09092963538195707,2.151322553109831
69,1.181184317560102,28.498926016028893,1.3369704267723954,img_3622.bmp,0.5139896138753295,15.661789065489728,0.03251229419148223,2.0013168416043654
70,1.1866724233776438,14.079332077185981,1.372463664253189,img_1562.bmp,0.3501411898640657,10.577433362144319,0.06631529482760957,1.862992334607098
71,1.1922021248756771,21.547403999263633,1.1005414429278546,img_1549.bmp,0.4598609773033828,16.489576205313174,0.038953821311429083,1.8724758102531915
72,1.2210147646933105,33.73570922049249,1.2120079986362096,img_1462.bmp,0.4940508966216977,24.3151264718927,0.027021448449127152,1.9667274565513015
73,1.2009703770496798,32.30939168033305,1.6381301863846418,img_548.bmp,0.274889250251743,23.746857935547695,0.030718816240297365,2.111091074867696
74,1.2005900702601635,17.975067460814973,1.2602271758197379,img_543.bmp,0.3902769516348875,13.450898970802166,0.04949001007028137,1.9710580388133199
75,1.1891747597038047,37.215524078300405,1.5943571587825227,img_2116.bmp,0.33638089122683157,31.4301165414781,0.024963017095475718,2.525801996763232
76,1.1199545886721143,10.0,1.4739191542042576,img_4049.bmp,0.38795713149340294,7.418038539638523,0.09711699799702675,2.4315823586936918
77,1.2217098184278417,14.008332101678233,1.1667650489805124,img_3893.bmp,0.38904723486988996,12.831552222000974,0.06494513008161847,2.0942037133328366
78,1.2505793139804695,47.41559163978817,1.182649359545705,img_2412.bmp,0.5775455308630476,32.11175147284269,0.01984324899920574,1.9650528307288029
79,1.2038657648938755,30.015731779485513,1.48798829736023,img_930.bmp,0.46268233310726403,20.776839548266608,0.031413509323478965,2.0757896634961637
80,1.1786861926605547,19.495898035570207,1.2444444444444445,img_705.bmp,0.41976878840397874,16.44102838218966,0.04619839864952897,1.8136314143749577
81,1.2531697232065517,123.61893136902566,1.1811078697805102,img_239.bmp,0.5081587034838732,87.91878089105387,0.007511497508013091,1.8205766136918773
82,,,,img_2837.bmp,,,,
83,1.1846228003436656,95.55368807177506,1.170774316424818,img_3963.bmp,0.33193885932171935,78.12724072142048,0.010456649472456225,1.7401882597738116
84,1.1827908236198101,17.52548732688207,1.3841056292859732,img_2249.bmp,0.4053492770661118,12.851354219123927,0.05714340146819887,1.8667854805748143
85,1.172148632801484,25.066324514804407,1.283157595163721,img_816.bmp,0.43736790621710253,18.097434796538028,0.03812689062130215,1.8379946000294731
86,1.3046296451644686,192.1193991987833,1.2528633814863048,img_3085.bmp,0.3929346005148698,154.85893228918954,0.0057576568886347265,1.8299776732572528
87,1.1955501647932645,14.533383220016761,1.4474091133088247,img_2693.bmp,0.38772489185174286,11.236114140829443,0.06887543247943262,2.2810744191548538
88,1.195137506120775,35.0086949947571,1.1011379269876804,img_1390.bmp,0.4473366958547653,25.921201871867698,0.02500188481139215,1.6969281829611962
89,1.352319624083418,22.496143196788164,1.1735537190082646,img_4127.bmp,0.45921376713521955,19.062421166755556,0.03708917770495862,1.8438060237777953
90,1.1914281907806479,13.508580071222452,1.2304914101505053,img_3373.bmp,0.5511139079978354,8.269027786580596,0.06943923079190492,2.0847982634829223
91,1.1530450528851022,10.543022324911357,1.2385008266128292,img_116.bmp,0.3649518194043976,9.257590696783966,0.07295429547125426,2.0738913744594196
92,1.1499079538197208,98.86264488062864,1.2622139816325564,img_1718.bmp,0.3848442166762363,74.82582909510586,0.009394832122869814,1.7171633140461287
93,1.2750998284188564,29.68705647443884,1.0942131062557348,img_1929.bmp,0.345248806099881,30.864303177198206,0.030989152957944185,1.9826767395403055
94,1.2171833344691931,55.96419750962116,1.3849321969261328,img_3148.bmp,0.40385051510968006,40.089499511503064,0.016677495921242742,1.7968857601048738
95,1.1942811075820583,26.570655709501832,1.6854645449482486,img_1308.bmp,0.35988529732212776,22.026166266125898,0.03257460569273521,2.096231006735366
96,1.1835772043976622,72.01711553801933,1.1409112493487006,img_3950.bmp,0.47417131682808555,46.434263667898755,0.013596306327804907,1.6740690769584812
97,1.1670713522046443,11.541129857929935,1.3171469291836244,img_10.bmp,0.5049765630721397,6.979191488286598,0.07073336863150664,1.943205837646449
98,1.2243711640837376,27.558963420451153,1.31872594133743,img_1416.bmp,0.37663562821583174,21.324416252704072,0.030760770383362425,1.9975294195413256
99,1.233857917812088,37.00201609625287,1.2058967000581238,img_2879.bmp,0.40877140853583066,27.268620835394227,0.025235374139682226,1.9431456249704109
100,1.1827313939757658,21.496221324838256,1.3370007062334743,img_172.bmp,0.3069683180919367,20.911387998228292,0.043457558207125595,2.033125040883961
101,1.1410004635040412,11.541997444667246,1.286210221812079,img_1640.bmp,0.45776537815505697,8.952612005668346,0.07111460445975609,1.8288436761286326
102,1.1800177637249147,43.50271621452273,1.2814957107951805,img_4076.bmp,0.3877287150360262,35.96382856830623,0.020377519711835747,1.8313625526791137
103,1.1260275180919954,27.286105310786155,1.449449129075518,img_1536.bmp,0.4970069659739365,19.397263554426747,0.030517674886281716,2.183393691674181
104,1.127775973516493,11.010931006803434,1.2947116877818963,img_355.bmp,0.3823848514658839,9.351800510867383,0.07586756581138539,1.9912843687335335
105,,,,img_516.bmp,,,,
106,1.2531333828379534,30.03252655685991,1.2104920095861855,img_2422.bmp,0.5406014503788196,20.38492150287063,0.031043881187562076,1.8252990238593654
107,1.2787123500340742,50.49822444796496,1.2229881150054234,img_363.bmp,0.30383616466783236,39.98125597176116,0.018755776758037367,1.8827611328832807
108,1.1961298606750923,25.17895136755189,1.1411473100216132,img_2688.bmp,0.5497002588689447,17.193843101246884,0.035427571476288965,1.8291569096862275
109,1.1985268867062477,9.512738176739948,1.282447970136022,img_2283.bmp,0.5256183669946657,7.241035759132988,0.09321162664074775,1.6836286115071761
110,1.217652182390709,36.5,1.3527277021139958,img_2716.bmp,0.45937556204169844,24.419766377744732,0.02514057587928726,2.112901082263802
111,1.2064054097768517,15.018861212352238,1.7282731568172789,img_911.bmp,0.2606567147167278,12.887899425033522,0.07108129364900109,2.589890522017702
112,1.223130013614556,16.10106874352821,1.010669722113625,img_1353.bmp,0.5749889675547794,10.300457407843794,0.05804394903200389,1.6688036614225648
113,1.2390130010027034,25.518950437702724,1.178766142785397,img_98.bmp,0.3609853957622101,20.787528408807468,0.03247026318746766,1.8454444086533328
114,,,,img_2747.bmp,,,,
115,1.1279562275263872,16.0,1.4030527783249753,img_864.bmp,0.33308007399978423,12.563471887194401,0.052531265825156256,2.308571753589103
116,1.1848521861767762,23.02002883765187,1.206355642667566,img_65.bmp,0.6058176025201797,14.584495250134708,0.037934018758702504,1.9990357530306992
117,1.3125433163452829,62.49833288506909,1.2123990978519104,img_1577.bmp,0.46137835427074947,43.541900157440644,0.01743883255749041,1.7391347170705784
118,1.3320065653584772,107.11638931149001,1.296212644282925,img_3299.bmp,0.5159042519264149,77.25906468532861,0.009429658479430099,1.9067578027866088
119,,,,img_37.bmp,,,,
120,1.170406173572346,9.507810593582121,1.2502065944977334,img_857.bmp,0.43567463679531704,7.2809735490342895,0.0932053862533958,2.0359777698816
121,1.2434686791185654,9.0133851180723,1.144495909617139,img_2337.bmp,0.44036833739454345,8.778641243681642,0.09117449112646524,1.8386365820958646
122,1.2515499961895689,66.61887823501694,1.3065174960372798,img_3452.bmp,0.49044180882604155,48.64297355089767,0.013251253246929374,1.9479475310118393
123,1.2380819966329937,32.59506985381506,1.248006172678465,img_2686.bmp,0.34190590775731233,26.997644282078735,0.02816743857239448,1.796687985518034
124,1.1904610250778054,7.0,1.2748623151427843,img_80.bmp,0.4537799976426014,7.185773655413901,0.11105634404942837,1.7876496309043703
125,1.2756860659642033,59.99326080945797,1.2951857190231921,img_1245.bmp,0.39446384853152666,50.802267807282256,0.016893569993581894,1.9302698100697862
126,,,,img_1472.bmp,,,,
127,1.2286909493824378,8.554577078588338,1.199097419832376,img_727.bmp,0.518006655402286,7.453986406354126,0.10747197491673466,1.7715675403644764
128,1.1233680767950214,16.50446392988089,1.2658860743671676,img_565.bmp,0.3156207106539715,12.77609164032687,0.05043482206110217,2.364954426042857
129,1.1672285587429974,22.422571488597608,1.2337709862890964,img_3925.bmp,0.4131653104754054,28.327727088887723,0.0294367203136626,1.956116731513847
130,1.1510572586703454,27.224863957340304,1.3470389336945272,img_3924.bmp,0.47621826527209443,20.507470734538845,0.03106792632037075,1.809477328262901
131,1.2281518053932243,54.05691702061364,1.4194308969374154,img_3508.bmp,0.4077414959496957,33.48538315353379,0.01975184497629764,2.1106090401085367
132,1.1808788241479793,28.129814020458067,1.2798680448002533,img_878.bmp,0.30013219765696575,27.02578563575051,0.031112226377735912,2.147899622090052
133,1.1638818978267187,20.513696060519536,1.2353683433589464,img_1963.bmp,0.4188914806808042,15.359272622767577,0.041898060710910505,1.7726733845216536
134,1.1788381379269037,34.17701330349824,1.328249064567114,img_1022.bmp,0.30069127413758767,26.619433310500103,0.02504213147734003,1.8279119933699597
135,1.2610009828970479,66.87488468137002,1.6282316101325087,img_2852.bmp,0.35514185353068384,53.76542117266991,0.012537814403930828,1.8318851475814808
136,1.1985770078797735,41.99896126533956,1.3041338983343622,img_998.bmp,0.5753356424218811,24.61059507632441,0.020720185149126595,2.0453161995993274
137,1.1949802880091307,79.54067449486834,1.1024860847606621,img_2798.bmp,0.3856652596394522,80.3808444410384,0.012305456774232162,1.9489374267841377
138,1.2701954560774726,47.6285859041018,1.416750444035143,img_2370.bmp,0.42114597227614026,34.70679468035402,0.020363755089940636,1.9925781186312492
139,1.214463182635993,27.041241347806938,1.6648201997746948,img_2926.bmp,0.2874761664615558,19.755582945215636,0.040493464048209124,2.1128355908691625
140,1.1522005779045992,32.745225967049954,1.275474179100213,img_2066.bmp,0.5112721623972026,19.56428994233695,0.026443091963231743,2.1805233502360974
141,1.2919598095950882,12.580329926765787,1.0779116341909758,img_2957.bmp,0.5958356447639862,7.540852400053225,0.07147020171553162,1.6130986111731953
142,1.128770216084225,15.495053938440057,1.2468208856111158,img_865.bmp,0.3505180438237576,12.798756914446829,0.05229745925868131,1.9386092727350588
143,1.1928843082935465,42.14432053333455,1.0739080556182925,img_3057.bmp,0.3487795339602723,39.92563573488919,0.019378602757771767,1.7600053704727932
144,1.328566532419253,39.04744290951815,1.132287494369543,img_1609.bmp,0.5594144542941852,29.4557093503485,0.026240904350772323,1.9677075960669437
145,1.20646520489879,181.99698886198516,1.0895747482557727,img_1848.bmp,0.4318836277619682,151.91407063436333,0.0054090779586968875,1.5735317965666542
146,1.2368454473405275,107.16708840389883,1.086936275169318,img_2699.bmp,0.48367553353478165,71.2244088533134,0.009085355842653032,1.4825564617768026
147,1.2266620142922953,15.994051780416578,1.1851876810789592,img_1265.bmp,0.3964927214688167,14.129483631911812,0.053317722184087944,1.819292505977245
148,1.2222222222222223,42.50171230868493,1.32,img_184.bmp,0.48525926502903516,27.47423830309785,0.023277445584297334,1.9659396475260489
149,1.1343077063346456,19.14637594305229,1.2834337599060117,img_90.bmp,0.5726092444886614,14.17779127450069,0.04283513409370275,2.20518436877748
150,1.2571915749595037,43.571033495055644,1.0342598868528474,img_781.bmp,0.3778886498610605,41.53379913088978,0.02392473754274102,1.510426790730454
151,,,,img_3214.bmp,,,,
152,1.2152731163037842,11.541477937168379,1.2604841537216027,img_744.bmp,0.1746642603465326,10.814742344841934,0.07530314388519883,1.9169284242896762
153,1.1649851365996353,14.5049014897137,1.2949352612016882,img_2870.bmp,0.4882278004559177,10.523872904226648,0.051578372143945624,2.2836549372014314
154,1.1863602715605326,16.68804439520504,1.5336397168989855,img_3928.bmp,0.3354118293950577,16.409503876681786,0.05436513648170023,2.0795243151914087
155,1.2545502593228326,31.036042345139197,1.3623668590282656,img_3196.bmp,0.4140191075342527,27.336153680408046,0.02798368766231842,2.131408297801724
156,1.1755639318846438,40.00038247931929,1.2233607851769879,img_3335.bmp,0.3868326594315096,33.36040063996155,0.021022549592759558,1.8828287084364579
157,1.1690105062256095,15.782140544369762,1.5557254026004932,img_4185.bmp,0.3027949627891659,12.976310806956475,0.057634844993138146,2.1273495390360333
158,1.2091935609262945,45.50162335951106,1.2440283400469432,img_1516.bmp,0.4694208708530266,34.410007947552835,0.01982863620503849,1.918833380589012
159,1.2704677515864584,67.30381164111913,2.3799022446053435,img_1930.bmp,0.2216656939111624,57.362692956162896,0.013405370333080776,2.082224144426777
160,1.241737688768827,19.994750545716705,1.4546034311265623,img_1159.bmp,0.352402672464033,17.978812786728092,0.04954093677354946,2.132234120006974
161,1.232416764615576,30.033978360956386,1.2884357084617384,img_1975.bmp,0.36013192064678556,29.204594386900254,0.030834330842596132,1.790024391375812
162,1.2499938427104553,128.0087571318729,1.39047749510702,img_2242.bmp,0.37274590062155366,116.09496631678566,0.007512344201542714,2.1435175060973872
163,1.2122583295297598,23.5815551565911,1.4023328407057591,img_1283.bmp,0.3209501565572994,22.687835517185235,0.03929676677601081,1.8876281232649121
164,1.2372061662859308,18.49815058860181,1.4314610680491906,img_4074.bmp,0.36797486139096913,14.477154357548969,0.051425976920445565,2.166725342050884
165,1.2794926752292046,22.528470752104745,1.306939559092659,img_1627.bmp,0.46581855767676034,21.762245780147754,0.04069700097514787,1.7686846116463082
166,1.208512894366703,45.60750602572023,1.1566737269638416,img_126.bmp,0.5234049170023688,34.831108981828294,0.02199447427220778,1.8077032512143196
167,1.239226116112495,86.12921601624842,1.3159617550387686,img_1270.bmp,0.3381862576752383,77.90945977778371,0.011679595157412041,1.9067534766606125
168,1.146022971266279,36.029304925143144,1.1533421900273388,img_2718.bmp,0.518436937507575,21.569272002656152,0.02400949179322476,1.9422404725614595
169,1.282798108255488,86.51159718430287,1.3470709995106696,img_3805.bmp,0.3647725888565117,73.10767320076866,0.011655695043350586,1.90509804178679
170,1.2200273294095867,66.22770151045441,1.3511141131584288,img_2520.bmp,0.3775472865900156,55.275745839974775,0.01412423970635153,1.9600767286531908
171,,,,img_2635.bmp,,,,
172,1.217166446027959,29.533636905520503,1.184162069772386,img_4130.bmp,0.252429300881954,23.935657946498495,0.029304808458852385,1.8274250051305196
173,1.208375863795023,18.058191233508985,1.509752654273092,img_980.bmp,0.4230650316199841,11.40583416815772,0.05266604486501014,2.248416693513759
174,1.1861012806724047,22.50312487793922,1.330338302838793,img_4052.bmp,0.3159082172874299,18.171022246998323,0.04025424867451038,2.0624780355576626
175,1.221946738616775,32.86577701679387,1.7006532365871283,img_2041.bmp,0.235340491968789,31.0171552253201,0.030449578616051045,2.306410320045668
176,1.2571857367670305,88.07537352874482,1.157679907719757,img_2551.bmp,0.536502839811913,56.65462930890556,0.01195970622916062,1.877658286118184
177,1.161571002602532,41.49561437252155,1.2065707001424923,img_1223.bmp,0.30843048669964085,37.50494833689655,0.0223919349772236,1.8808245258797136
178,1.2120865164364478,17.5573459694833,1.143217964366195,img_867.bmp,0.5426851274872447,11.107387934365107,0.05081493207315793,2.011963021648249
179,,,,img_271.bmp,,,,
180,1.2019221055856475,14.074899036817305,1.3686899819133844,img_39.bmp,0.36094089089893777,11.379402424540578,0.0647049874486416,1.8508294456478183
181,1.196684230785362,48.00238494289604,1.435317331663265,img_3092.bmp,0.46616867654921307,35.60464765842289,0.019956594489109677,2.392737831021294
182,1.1902646577618692,17.841130824159215,1.1903292320007755,img_2224.bmp,0.6172021625093087,13.906671246156165,0.04633612772472418,2.0750733460284096
183,1.1963182453876073,91.35020454144062,1.30149496716516,img_3668.bmp,0.5646712523832098,61.398275388451005,0.010778938101671806,2.1540775201672484
184,1.2752621930649408,18.170097563638585,1.166099942190107,img_262.bmp,0.39267168208562214,15.909191132515515,0.05351841337698762,1.8456071836596089
185,,,,img_59.bmp,,,,
186,1.2914302523281949,71.54333085020411,1.3293970619227835,img_1845.bmp,0.4675875500561295,61.243707547078856,0.012655891359182086,1.878960463598368
187,1.257196923923812,35.12829621476526,1.449862333138318,img_3562.bmp,0.38510776635722666,30.768631702481215,0.025024138387312652,2.121648902547852
188,1.188346585289298,9.65135571565849,1.1385200088935141,img_1499.bmp,0.45327974180124897,8.006151416972825,0.08833929473425338,1.8812992428837179
189,1.1786053293839998,37.21519131035711,1.2492602422170698,img_1568.bmp,0.4694549601273501,28.104195959017133,0.023765100177774924,1.6583987227458035
190,1.313888253272167,60.166951907425045,1.1509495834926475,img_989.bmp,0.5657325162388065,47.159072345051236,0.015793096707050022,1.9586366888403202
191,,,,img_1062.bmp,,,,
192,1.269545982502116,32.0,1.296551724137931,img_34.bmp,0.4583459281412575,22.395274146740565,0.02875623987898909,1.9629046031738273
193,1.218106529614268,140.0137773340565,1.1824115451219992,img_2294.bmp,0.4691606209019423,109.2624740772625,0.007031565777544213,1.657336054638778
194,1.170563613454477,58.69356743269449,1.076279636092919,img_382.bmp,0.5149720309253549,46.63202468972704,0.01415793181410027,1.7904498490778307
195,1.222694463807217,13.17094969970364,1.1402363181976956,img_723.bmp,0.3687934091791947,11.913847006916503,0.06674985269768854,1.7573365726081949
196,1.2129801770178736,54.17099650731074,1.32665708213847,img_2820.bmp,0.4466027206104792,35.00820076054427,0.015683730731761637,2.03964598611644
197,1.138915040106894,17.55589159989816,1.4435375550948009,img_2910.bmp,0.5123165192723388,14.324548009149993,0.04801526064108896,2.382748364405356
198,1.184162420628388,24.518133103999396,1.422961680650023,img_1231.bmp,0.4215822063689181,16.321431483587652,0.041036546553533136,2.102399090618825
199,1.218573293611041,36.00190836914601,1.2670581939840604,img_525.bmp,0.4054149569840033,34.64574605962611,0.023523490049215667,1.7320562496403464
200,1.205752359784879,34.54523637031189,1.199787869275431,img_141.bmp,0.4754336862837606,24.43291407897677,0.025233719586639107,1.8261668919464562
201,1.2021551555923833,29.268323461750484,1.323814900539175,img_966.bmp,0.4524448448299741,19.929831156534608,0.0336864076534706,2.2492132923414148
202,1.255754383201632,23.194081105707923,1.1831221857901557,img_2065.bmp,0.48766288127294244,14.701491499840829,0.043220948236792345,1.8590929127310654
203,,,,img_1318.bmp,,,,
204,1.2873885320383687,41.5116456167126,1.1878966968196132,img_3799.bmp,0.4750574992825347,25.23501680012467,0.02398267655492032,1.79118452663787
205,1.3268284270842479,67.80044185878288,1.3335185056602221,img_435.bmp,0.4432358834087563,50.5170007836219,0.015448364420771896,1.99137031776965
